imdbId,tvdbId,tmdbId,tvmazeId
tt17542752,417140,139518,66702
tt19889996,428698,218086,66182
tt25523050,,219341,64522
tt28314144,431946,218038,73519
tt26368084,,219067,66922
tt5611024,431352,220801,
tt26314390,,210107,66498
tt27139477,,222914,
tt22074164,432093,222023,67367
tt21160458,,213073,62890
tt29064560,,249278,71090
tt21965576,,234472,75335
tt28116207,,233076,
tt31638758,,248795,75239
tt27390459,,223608,78234
tt31713273,,248960,78649
tt18074418,,208698,
tt15114854,439774,254827,71385
tt30274061,452854,248833,74992
tt32869199,444871,261802,74060
tt24244638,,218816,
tt9020036,,257696,
tt20673854,,203504,63584
tt34678229,,277920,
tt1529775,,43190,37264
tt41263883,,320289,
tt0294592,131521,14807,12528
tt0488689,108901,40952,
tt0940902,232731,36301,17046
tt0050026,78331,13718,28385
tt1385818,91501,40658,
tt0086822,76354,75893,1039
tt2438272,262267,59442,3750
tt0270729,,37115,
tt0381728,,158938,
tt0239182,,36148,29070
tt1629348,260046,45658,445
tt0161172,,312083,
tt0072522,,27669,
tt4505274,,72441,45337
tt0279550,70760,45956,1516
tt0250144,,33492,
tt0997022,,37425,
tt0297556,,15386,
tt0109769,251010,32398,51084
tt2216575,,44831,
tt2705346,,44330,
tt2199866,,79048,
tt11627878,,32043,
tt2356061,,60976,
tt1668019,,32446,
tt2407574,265110,60616,1258
tt1933866,,35356,
tt1567969,,31348,
tt0092461,,24936,74076
tt0945259,,13832,
tt1671069,,36788,5553
tt2158293,,320032,84535
tt0209592,,279306,
tt0786849,84713,73160,
tt1410222,,153516,
tt3793758,,277427,
tt0081905,,233296,
tt2887896,,44542,
tt0421384,263771,34587,18332
tt0439982,,73749,
tt4052994,,78646,7113
tt0112133,71752,35439,6559
tt3218370,,65098,
tt3449528,284265,63270,3457
tt2642456,278472,63238,31303
tt4056114,346331,153999,
tt4574708,299327,64113,5535
tt4791250,297369,63451,2376
tt0092428,84249,33868,31530
tt3818922,,252750,
tt4287280,287201,63462,761
tt6918112,,271035,
tt7208348,329433,72915,28894
tt7453996,334337,74100,31439
tt7762878,,72413,
tt7094904,,72547,
tt2364199,,154075,
tt7036530,,72491,22185
tt4073812,285080,73210,47488
tt10230298,,318205,
tt7345356,,73381,30772
tt8103070,349309,79460,36708
tt7546362,,79085,13818
tt8185098,,78834,50587
tt4331478,,63199,2550
tt1747299,269902,63138,
tt8362852,361735,79240,36568
tt6684226,,78691,38407
tt8478664,,93272,44499
tt10833696,,92646,45248
tt11669950,,92210,9554
tt3803728,,92210,9554
tt9154158,,91571,42942
tt10476544,,93505,43585
tt10098498,,91371,42597
tt11966998,378816,233751,55198
tt9569482,,248363,
tt11923980,,278270,
tt10075244,361973,93491,39033
tt15051378,,153630,59361
tt9663964,358465,86225,
tt9105344,,83303,39083
tt39366674,,310418,
tt30057882,,249998,
tt21357608,,236250,
tt22398366,,236481,73351
tt28154033,,247803,83488
tt29457887,,236799,71964
tt29054716,,234667,
tt30842822,447198,234201,75231
tt32908951,451999,236984,
tt23848182,,234743,78051
tt32386453,,271378,
tt30308502,,239666,74315
tt36173963,459243,272468,83690
tt33496221,459641,262878,83344
tt37350717,,310113,
tt38048350,,314172,90639
tt1832045,210961,38967,404
tt0157232,81980,36862,60341
tt6268176,,42986,
tt3590610,248479,43410,14621
tt1424999,296260,228475,
tt1520605,120341,51537,4630
tt2117173,322583,42047,
tt0799583,,96498,
tt2083701,258609,42884,419
tt0138402,391191,6336,
tt0281415,,201080,
tt0271927,266482,63139,
tt0094553,255902,36776,11764
tt1309388,257470,95016,13943
tt2293719,262176,63885,12627
tt1242836,,19730,
tt2223794,260390,65062,10298
tt0096528,268754,25182,21992
tt0196019,244171,65226,87234
tt0959395,221561,95756,
tt0243982,253296,105528,49416
tt0106049,,35555,
tt0426344,,9417,
tt0447779,,224591,89907
tt2401365,192401,36742,
tt0478342,,99312,
tt0382450,,107054,
tt4492928,,44816,
tt0443714,78981,19823,
tt0354310,,53733,
tt1587302,134421,44660,29440
tt1018841,,224763,
tt1554356,,25181,4438
tt0111997,70434,21968,19166
tt1792496,,34959,
tt10881120,,19713,
tt1372211,84484,16385,7581
tt0069656,251370,18938,13033
tt1776017,,35076,
tt1916780,248801,65204,84886
tt0419309,,35896,
tt0367430,,222884,
tt5662664,,63951,6510
tt1808720,220661,36275,2494
tt1137430,,16752,
tt9686380,,97039,40545
tt3525596,278591,65100,16859
tt2201975,253538,43409,16407
tt3184148,,42919,
tt1415092,,18577,84563
tt5015548,312206,66671,7654
tt5574490,304262,66025,9993
tt5458832,307767,65836,7405
tt5340732,,65381,
tt5197820,308772,65820,7523
tt6848452,,220545,
tt6354876,,66494,
tt5593296,,66497,17031
tt0354332,,103637,53221
tt0115334,266559,103871,
tt4765536,,66409,
tt8347410,,93842,44940
tt10394800,364131,89667,42228
tt11057478,,106803,
tt11243606,,102966,50451
tt11650492,380218,100350,49145
tt10648730,365758,90981,43062
tt10007310,,100984,
tt12560270,,107442,49746
tt11298328,,105053,
tt11932060,,100236,46961
tt12383360,,104692,
tt12759334,385756,106514,49371
tt11065074,377821,102394,46529
tt12411074,,106590,42333
tt11977528,,101644,49381
tt10285166,,104663,48862
tt15384074,,158439,
tt12759100,,106308,49313
tt13729648,,105804,52202
tt2401193,418761,126501,72029
tt26475338,,220366,
tt16434892,408362,126849,59904
tt26679485,,220076,71833
tt23149640,424376,158811,
tt27446484,,223566,62116
tt27161974,,222293,71434
tt29688557,,225929,
tt36352500,,242344,
tt26930351,,227168,66312
tt31019484,445067,244243,
tt33298903,,246473,81597
tt30003786,447095,247769,75082
tt34570673,456613,239137,80846
tt35321198,,221819,83470
tt33308103,,235691,
tt29078926,,236364,82818
tt0248658,,90261,
tt28152010,439280,240880,73206
tt0172040,263844,100684,55465
tt0404607,,100030,
tt0344684,83387,72583,
tt0224469,,107032,
tt0869645,,105712,
tt1415357,,97847,
tt0397783,324279,105380,
tt0158405,282569,97955,
tt0281418,,28236,
tt0217955,,72079,74991
tt0185071,,237405,48602
tt0283746,85442,11131,12184
tt0096709,,213389,76897
tt0125648,,23628,30641
tt0045385,,19449,
tt0062575,,10094,24314
tt0768682,,232309,80767
tt0220873,281880,212300,
tt2090852,,98654,
tt0090483,,26960,73991
tt1717499,85342,111476,20892
tt0426770,,23567,
tt1359172,,17496,21274
tt0404667,,62697,
tt0229885,,71097,
tt0209710,,282021,
tt0367338,,112368,
tt0377196,255423,153172,
tt3656406,,79868,
tt0411001,,238057,
tt0440982,82612,26709,11760
tt0842370,,71400,
tt6357224,,108739,
tt6352828,,153713,
tt27486160,,75129,
tt33509145,,273020,
tt4662998,275303,74523,
tt3441810,279412,62792,9481
tt3729144,281616,61510,137
tt4602768,299845,63913,3142
tt4220782,,227693,
tt3904332,276469,138468,17177
tt3908868,285378,72031,17137
tt2419116,280000,155729,
tt6045840,332525,71663,20683
tt5975614,,72550,
tt7165310,332426,73316,30842
tt5908938,,103371,
tt0295917,,100845,
tt5909184,297139,106577,
tt7133180,,110365,
tt10192618,,106025,40404
tt10234724,368611,92749,43518
tt10122814,,95123,44332
tt9472282,368725,93286,45145
tt13154738,379253,101237,47007
tt11009944,,107519,48644
tt11094566,,102541,44316
tt12357976,,104062,50581
tt10384106,,93905,48022
tt12753692,385705,106525,49476
tt10230370,,94531,41929
tt11666848,388908,110512,50613
tt8879894,,93781,43996
tt11210432,,105618,44688
tt12531976,,105220,49457
tt10054588,361342,110290,41441
tt8291284,349187,95403,
tt14702384,,125493,56360
tt26315487,404093,127529,63870
tt19115260,,135840,
tt22180340,,136674,
tt9691168,,154339,
tt20880762,,208011,
tt21848568,,208708,70104
tt21941802,,137207,64384
tt9271446,,90075,44263
tt14792320,,206489,
tt11455718,,201311,62312
tt15822846,429201,137735,58709
tt7949212,402879,202097,55423
tt11379456,426829,203413,64086
tt28544336,,228051,70528
tt29274743,,230024,
tt27494111,,228980,69088
tt28443585,,232137,
tt20854884,,203570,
tt23032590,,231254,
tt24554466,427503,231699,
tt36160259,451696,228179,78120
tt32887624,,259806,
tt33292030,,260835,
tt33262257,,262469,78720
tt33621305,,273414,
tt19636984,418984,197543,61617
tt9663972,,124911,
tt32201754,,252621,
tt13440530,,108062,
tt32499579,450671,255752,85255
tt32213668,457800,252751,82914
tt0307803,,15204,
tt0054513,76539,21598,21853
tt0161208,,66566,
tt0361178,75204,2667,8834
tt29924865,75204,2667,8834
tt3924286,265420,119104,16779
tt2276275,256492,116394,6013
tt2127944,,115839,
tt0047745,,21868,
tt2354729,258001,76826,8446
tt1479027,,139563,
tt2151208,,65625,
tt0112035,143621,12603,
tt0384775,,272028,
tt0439402,,26757,
tt12688394,73087,111776,49968
tt9564730,,109426,
tt1161694,,118025,
tt0823640,,118243,
tt0195820,,124532,
tt2692466,121957,58211,
tt4957334,121957,58211,
tt3541312,272451,57557,17600
tt2573338,272949,57961,2487
tt1839128,306324,241273,
tt0099283,,63171,91442
tt3811468,,64878,
tt0271912,,21281,
tt3110288,286259,118666,13699
tt2049577,272210,57367,
tt0170888,,244546,
tt3921180,294417,62823,1791
tt3593432,284219,62819,2240
tt4432814,,66815,7286
tt4305162,280316,61833,612
tt5068750,,64019,4871
tt3186130,299400,63535,3603
tt4075386,300480,63853,3037
tt3713588,,72633,21212
tt5676590,333343,73781,16587
tt6976178,,73953,32207
tt7068580,335125,74216,29739
tt10305614,,102348,
tt0310487,,73102,54923
tt9482444,,118783,68578
tt12306718,,111142,
tt1751263,,118074,
tt12222224,,102045,50746
tt12299774,,125938,55445
tt7025644,,251577,
tt12538770,,104308,
tt0403816,264931,57257,
tt12343900,,103782,
tt7549920,,73707,44137
tt12466076,,103357,
tt14606004,,102772,
tt11795990,385519,111550,50403
tt14490626,,117184,
tt13649692,393690,115391,52713
tt13439476,,115520,52736
tt30421382,,124158,
tt14657574,,125721,
tt14129418,,135156,53655
tt15756400,,277743,
tt15223440,,132919,57922
tt14735382,394643,136699,53067
tt14688458,403245,125988,38052
tt15553922,403495,112833,60169
tt15227846,,134133,58039
tt0375469,,115717,
tt14807506,,122810,
tt13016388,411959,108545,53277
tt14588158,,126416,55816
tt12392274,,114474,
tt22871368,,215336,
tt18482892,417478,215092,65679
tt15685516,,122543,60813
tt29764088,,244643,
tt23663872,,214524,
tt31852416,,250601,
tt31952728,,251564,
tt31106703,,244583,
tt10551074,365688,104534,42717
tt32128980,,251668,
tt32061880,467134,246864,76529
tt32282585,436875,252660,69126
tt25420658,,215509,
tt30249004,,241373,73328
tt31555710,,252560,
tt26426490,,215798,81334
tt33578048,,239077,80583
tt36415832,,286671,83083
tt32339129,,278447,
tt1898784,427330,253257,
tt36242714,,286788,83390
tt32227052,449424,252741,85461
tt26626214,,247831,75081
tt1486288,114111,119747,
tt0271054,,87916,
tt0338616,71067,30901,849
tt1107290,259523,70867,
tt0324737,,316203,
tt0283211,,157503,
tt4327332,,137086,
tt0058831,,14198,
tt3149940,,19628,
tt0209585,,282407,
tt1837364,,245755,
tt0383119,,24281,
tt3385708,,79254,8447
tt3164276,,136811,
tt3977574,284174,78255,4032
tt10742418,,271629,
tt0111907,,126908,
tt0264995,,154816,
tt4796566,297084,63071,3413
tt3882718,,64992,27071
tt2525290,309085,64183,6817
tt4790548,303830,65584,10706
tt4264096,303884,65574,9393
tt5581730,309842,66142,14900
tt1908819,308721,152480,
tt7204310,,246921,62501
tt5975438,315290,80283,22134
tt4853930,300568,64012,3583
tt0158710,,120823,
tt7411876,,194498,
tt8333254,,79283,36498
tt8908110,352436,233442,
tt0122346,,81756,
tt0141092,,139082,
tt3197834,,62203,
tt11725706,377121,99387,46608
tt13298044,,139776,
tt0132218,70439,27399,65913
tt11138302,368426,120214,43674
tt13956724,,117505,53170
tt11717010,,119950,
tt13972272,,117954,
tt15021430,,129096,
tt19177348,,136389,60974
tt12476908,,117544,53341
tt14211026,,153886,59662
tt16410470,,158150,
tt15837600,412111,137893,58779
tt15286302,425840,131835,72333
tt17640966,,196614,
tt19496270,,194884,
tt9319706,406308,195815,60514
tt13685434,,121469,67975
tt16141842,,152431,
tt16250338,412734,139832,58899
tt18950030,,158226,
tt18280156,,156810,
tt18926912,,195378,
tt15576994,,156883,
tt14729118,,158053,63635
tt30443107,426553,133820,
tt7494116,,119067,32590
tt28457132,,231015,70091
tt29833806,,233205,73182
tt28501949,,241272,70235
tt31113351,,244481,74350
tt30226002,440908,237623,
tt28359696,,229565,
tt10011518,,275694,80536
tt27972462,443432,237890,
tt26239548,449462,230562,
tt13835440,446028,244596,74588
tt0149520,,63494,
tt32059608,,244978,72575
tt33301469,,263089,79255
tt26768493,426906,274106,
tt33268748,,246646,
tt29343883,,235940,75317
tt34993190,446340,246740,80685
tt31632538,,273270,
tt32245065,,252747,80727
tt27305026,,277520,
tt35049470,,279118,82265
tt30259776,,242758,
tt30290339,,248106,82423
tt34054959,,255548,81338
tt3587062,,79216,
tt31925820,,249755,75471
tt18397116,413152,153408,
tt30817086,461180,243200,
tt11540538,,97942,
tt0092422,,232556,
tt40108629,,276472,90111
tt30218039,,262997,
tt16591764,,138555,
tt38848632,,301991,87859
tt35495058,461179,281401,88897
tt34231110,,275202,90738
tt1388782,85427,18109,1260
tt1063011,,62054,16833
tt0078585,74192,17597,18581
tt0350466,,225774,
tt0209604,,227849,
tt0426762,313167,92067,
tt0103388,,19124,
tt2708580,,99388,41451
tt1236619,,130101,
tt1326636,,230863,
tt5431352,,102199,
tt1238366,,195381,
tt0360265,,103570,
tt0357390,,136232,
tt0819747,100281,19299,12737
tt1470790,,21597,7148
tt0218746,,19216,
tt0053485,70687,17494,
tt2297810,261222,59344,6231
tt0159848,268363,218740,
tt2928890,263017,57553,13461
tt2003874,,63216,15755
tt0220888,272086,57078,73829
tt3206844,,89384,7961
tt3284102,275451,61048,3960
tt2546866,277059,62019,2668
tt3260472,282403,62445,1728
tt0165028,,23174,
tt0287215,,54679,
tt2817246,278741,62187,637
tt2569326,263328,58779,6341
tt3345374,281335,221334,
tt0984738,,83257,
tt4479692,293431,62621,6059
tt5124970,,65665,
tt4661598,298474,63017,1872
tt4791440,300144,63804,2751
tt5546466,308315,65747,13504
tt5295524,305177,65251,8702
tt0419378,,89933,64958
tt0167559,,98943,
tt5248878,302621,64626,4348
tt6870990,,103269,34267
tt7466450,,79250,
tt32366615,331778,80566,39834
tt7904920,,79813,33277
tt5583658,,64604,
tt0452909,257774,103556,61723
tt7671598,373186,81292,26798
tt8932678,,80374,37611
tt8364802,,79840,36884
tt8747430,348559,80825,73742
tt8403536,352207,88378,41930
tt5636378,,78408,13741
tt10752148,,130144,
tt8027624,,88189,41649
tt8712204,361315,89247,37776
tt0121941,,63045,
tt7680918,352775,89638,42126
tt10173178,,88912,
tt10313066,359581,89440,40696
tt10162496,,101699,47254
tt11716332,361900,88126,
tt12872884,388171,111685,51098
tt12810142,,112384,51768
tt13478034,,114134,61797
tt9563140,,87967,
tt13286356,,111781,
tt13912584,,113716,
tt12694140,390346,111980,52594
tt11968352,,112772,
tt13370246,,113954,
tt5299008,305718,65368,11202
tt13574490,,114105,62286
tt12162902,380352,101978,47250
tt13081056,,129203,68319
tt15192032,,131114,
tt13275654,,128653,51209
tt14222454,,128774,
tt17048678,,195366,
tt15128558,,130044,57073
tt20518582,,194852,67733
tt22489436,,219224,66717
tt24973016,,218680,66644
tt6725932,,215443,64621
tt22373148,,211137,
tt18224594,424855,171802,60458
tt21811418,428164,214663,65796
tt32066226,448833,251597,76080
tt31806048,450315,248937,77979
tt31810018,447892,249597,77465
tt23032110,,213274,
tt32331294,,253990,76840
tt1244211,,156333,
tt35838027,457198,278283,90895
tt30327738,,251498,
tt3978364,,88058,
tt15515490,446191,248394,65120
tt34088521,,274561,
tt0927098,261186,40638,
tt3211198,,40118,
tt3206006,,39085,
tt3184724,250669,40028,20502
tt0088494,,94570,59684
tt2028939,,281819,
tt0168343,265483,82947,19652
tt1034368,,39322,
tt1319211,,94525,
tt0842420,,41514,
tt0416372,275621,41188,
tt1141678,276826,41369,
tt0220910,242921,41160,
tt0290341,149551,81929,33800
tt0188328,290777,220910,
tt0274297,83565,67234,79307
tt0059994,,27452,41277
tt0819823,,66826,
tt0480328,,291070,
tt0081909,,22126,65012
tt0491611,110371,41382,
tt0073962,,28091,57566
tt0044267,,28373,
tt0395309,,211447,
tt6283694,,53720,25647
tt0122688,,68275,
tt1973695,,48175,3852
tt1293400,83074,52357,39815
tt0399984,,83839,
tt2427002,,48185,2833
tt3140006,268843,50720,17981
tt0266767,253709,86426,40080
tt3550730,,82115,
tt1783812,,213568,
tt0075517,314990,28682,55394
tt2345459,272156,62974,884
tt3601366,,85478,54529
tt4051972,295887,62728,5815
tt3981620,,276572,
tt0209520,,48455,
tt4445154,294801,62681,2028
tt3952222,281534,62413,1788
tt4145760,293505,62231,1734
tt4612950,293631,62744,4401
tt3922704,294234,62620,1880
tt4066622,,62551,
tt0341196,,291060,
tt2707408,282670,63351,2705
tt5045900,299881,63767,4913
tt0118385,,28005,65814
tt5645790,315746,68081,19231
tt4719744,293753,62247,3334
tt5052460,311892,68006,3822
tt10370866,,85278,55937
tt5595688,311957,67134,9315
tt5796728,312613,67095,17712
tt6647236,,81977,
tt5722214,315153,67832,16020
tt0247100,,81741,
tt0335755,,287559,
tt12098700,,83609,
tt5502900,306202,84482,11785
tt0108908,77695,26706,
tt5634988,,86054,15999
tt9535234,,85816,
tt7604446,,82338,32164
tt6516354,,82277,39277
tt9146046,,83940,39335
tt9257510,,84353,39641
tt8693758,354069,83108,39051
tt10472296,,86074,
tt6422944,,67334,19259
tt0262944,,50930,
tt9767164,,84971,59858
tt0108786,,63371,
tt0111883,,62867,
tt0903745,,215983,
tt0315652,,66899,
tt0426813,,50738,
tt18371912,,278109,
tt22263614,426183,212630,64351
tt23747008,,215874,65794
tt21840894,,213254,63614
tt24532414,,216445,
tt0868004,,50705,
tt33499493,,271223,
tt27468571,,216264,
tt33996291,458138,276241,
tt22375680,,211465,
tt33889292,,272022,
tt32827574,,260875,
tt34345896,,257942,78104
tt32083349,,256949,77782
tt37439947,,211224,
tt32315886,,271871,79638
tt36813889,,290214,
tt35822727,,290374,84436
tt35509002,,282696,90797
tt37737331,,289423,90007
tt1645007,,34515,6165
tt0055689,77664,11258,6269
tt2162790,,68301,38345
tt0118473,,31974,56159
tt1563069,127351,31343,801
tt1709194,197311,135967,89406
tt0120955,,118269,
tt0217221,100551,124788,
tt0138265,,216803,
tt0211830,,310555,
tt0477530,,105263,
tt2008281,,99130,
tt1331277,124221,30904,
tt0285336,303710,136800,39531
tt0374959,,98231,
tt0227907,,216909,
tt0386966,,106123,
tt1889883,,69504,
tt1521825,,120752,
tt0487863,,298677,
tt4052762,,136456,
tt6286686,282615,69438,31475
tt2759662,268766,71597,37316
tt1505281,131991,69713,
tt3241658,275027,208658,
tt4083288,,107100,
tt3435532,276396,61405,110
tt6352750,,106110,
tt3920814,282216,61450,244
tt4029526,,107071,
tt5450848,281396,110921,10960
tt4605814,294133,62427,3296
tt0047741,,121721,
tt2252796,,63512,
tt4550280,293844,62321,1806
tt0115175,,63095,
tt5176246,,201599,6726
tt5527070,,68873,
tt5822920,,97134,
tt5651762,,69997,
tt7183036,,70932,
tt3451690,276636,64883,23617
tt5884792,327359,71308,19236
tt6206160,,71431,23096
tt6235602,323026,70137,
tt6467330,,69974,
tt3044834,,68549,1204
tt5788792,326791,70796,19807
tt7328194,,122958,31513
tt1869454,359569,71915,28717
tt8077886,,107079,
tt5896868,,69751,
tt6800294,167311,71115,34494
tt3457536,,130135,
tt0149512,,212575,
tt13485638,,67689,
tt10719524,,97758,43414
tt10855740,372969,96995,46589
tt10366542,377016,97863,46498
tt11755606,,100165,46310
tt13155644,,139286,58202
tt13084920,368240,106818,49167
tt12879170,,108146,47667
tt10846250,,111573,43486
tt12015750,,111865,50984
tt12362696,,113281,
tt13137346,393076,114349,
tt9184982,,93808,39321
tt15514606,,129473,57295
tt13361448,390848,111894,51450
tt15122138,,132378,49212
tt15475608,404155,134297,55726
tt13058110,413834,133485,60342
tt0273347,,63188,
tt21280214,424811,208758,
tt18247270,417798,197188,61446
tt19398068,,197428,61822
tt13315156,,111616,51305
tt21029836,,202298,78781
tt15151228,412220,154903,
tt24578016,417898,202318,64231
tt26737398,,220157,67170
tt27238424,,223132,67646
tt6136842,,71906,19815
tt14173900,,227859,68935
tt27500129,,224410,68096
tt32252772,430780,219937,67316
tt22091076,434988,226637,68752
tt27763255,,221812,88934
tt21618520,,229564,
tt9691164,,296063,
tt1134903,,297576,
tt38794569,469490,303613,87807
tt6988910,327147,101470,26760
tt36584526,,300926,
tt39394556,,311025,
tt2382108,262266,59500,372
tt1442566,107381,21592,4423
tt0977690,234861,40856,
tt1405466,179351,33150,3088
tt1533010,197231,31420,1114
tt0353064,252172,81825,
tt2081650,,206105,
tt0456797,,40687,
tt2275990,262168,59312,1767
tt0061244,75959,16401,
tt0209701,,40940,
tt6920428,,20847,
tt12471194,,40529,
tt3279612,,59768,31109
tt1790939,86521,18940,3850
tt0222545,70392,19464,13466
tt2200255,261481,59355,1140
tt4197638,314155,19457,16270
tt0289649,,60549,45942
tt0080252,,18535,28659
tt1697792,180941,33884,34924
tt1723809,,33807,23300
tt2235942,259728,59526,9732
tt0048903,72068,21552,75568
tt0955827,,15726,
tt0115239,,15956,87517
tt1582462,195451,59709,69301
tt0201400,70674,19843,28404
tt6081966,,37612,
tt0242198,,83889,
tt1591178,205591,203398,
tt0143051,462112,203438,
tt1316556,,36131,
tt0498447,,216225,
tt0149521,,82882,
tt0449726,,225909,
tt3715874,,84567,
tt0364851,,294354,
tt0315676,,300898,
tt1830048,192051,60147,
tt5617626,,59081,8103
tt3357450,,59052,
tt3264772,277223,83275,
tt2700678,268365,59028,9891
tt3560618,,77219,
tt3796348,,221766,
tt6273096,331695,84308,
tt4683956,294399,88127,8559
tt5032360,,87363,17369
tt6548854,,207136,50155
tt2459170,,86419,
tt5378746,309621,80901,15148
tt5622304,309614,79979,
tt5104362,302011,64800,5933
tt7713702,,86012,
tt4118110,,64844,3007
tt6624166,,217348,
tt6794192,,220392,
tt0796267,,220571,
tt20119656,,78013,
tt10048660,,81105,
tt6970710,,77555,31458
tt4556772,294389,78028,18707
tt8295694,345161,78412,35514
tt7820906,,80006,36872
tt7610672,,57374,
tt5700562,,295884,
tt9808680,,77420,40739
tt0176390,,63993,
tt4760622,,63440,5232
tt15571732,,138501,58948
tt19284440,,136900,
tt0321030,,292944,
tt15007664,,138395,59468
tt15674216,,137646,58621
tt22091800,,209694,
tt16341678,,196028,89320
tt15669534,411314,136248,
tt16078250,,195877,
tt20235634,,135895,61737
tt21073654,,213169,
tt19788500,,207878,43489
tt22469540,,213257,83590
tt21257114,,210742,64078
tt24176254,,216137,56899
tt22756480,,213345,64617
tt26468611,,204654,
tt21282348,,206014,62822
tt21979624,,210433,
tt19851608,,219590,69598
tt21216782,,206320,
tt5819408,,217032,
tt14330440,404438,135805,77194
tt36220283,463381,294405,88268
tt21942776,426547,213359,64858
tt38195069,,295268,
tt37532856,467466,298997,
tt4316650,,37820,
tt38046579,469888,301167,
tt2264640,,84278,58656
tt0400010,,56439,
tt0210435,,59302,27975
tt0082732,84596,30688,
tt1568769,160851,31865,1012
tt0313134,95701,52101,
tt0466415,82917,38506,20015
tt0094494,,37452,
tt1305639,257177,85967,
tt2137109,261557,58937,149
tt0098943,83170,29974,11816
tt1441485,,57832,
tt2524052,265943,58709,9302
tt0264962,,58323,
tt3629970,266388,58703,3151
tt0124946,278402,22709,
tt0329873,,314210,
tt2946490,,222229,
tt1313065,220631,37778,
tt11754906,,57065,
tt1428614,,50323,18901
tt0310477,,105011,
tt1589855,135421,31864,36294
tt2302085,256656,44183,3225
tt3463178,,102374,
tt2556834,266977,60604,1406
tt0294228,,222507,
tt1679348,,45917,
tt0190919,309149,85631,88207
tt0405610,,56526,
tt2968164,,57613,
tt3452952,,55029,12261
tt3149036,,58294,35801
tt3267222,,64914,
tt4322550,,68083,
tt3108438,279033,61552,2287
tt4328406,,74836,73677
tt2386354,261926,45754,531
tt1478296,106411,22263,28848
tt2186373,,64935,7644
tt3295542,275413,67378,6527
tt2815674,,58797,24823
tt2932272,269803,58858,21601
tt2401256,310516,66276,14157
tt0222549,,317113,
tt1579716,,55171,
tt5060922,301649,66344,7610
tt4662568,316068,75149,74211
tt0421323,,226228,
tt4789300,308563,66309,13323
tt5303010,305893,65264,
tt6509578,,75016,
tt0303422,,51309,
tt4698826,309156,66232,7021
tt4087972,,66884,
tt5580540,320450,69470,14612
tt5592230,311903,68018,17162
tt5704228,310898,66370,16301
tt4947608,315323,67709,10451
tt2729360,,50116,
tt6444994,,83191,
tt6634766,312871,72376,44571
tt6734482,,72061,19063
tt4834766,316695,74043,69532
tt9077108,,82813,
tt7989818,,74689,51953
tt6848378,,75982,59715
tt5520732,309066,65693,19444
tt7879820,339273,76747,34607
tt3860928,,65698,
tt5347906,307176,65517,11962
tt8619822,347708,81829,36655
tt7939218,473740,99741,38297
tt8171352,,84242,36784
tt9471764,,82979,
tt10121784,,226298,
tt8970084,,82714,38296
tt1027786,,63358,
tt7487386,334561,73737,25666
tt11127698,,104041,44318
tt11942100,378642,101090,47097
tt7411098,,98272,38536
tt13839898,317662,82382,21760
tt21617204,422084,213408,62156
tt21621166,,221623,67420
tt14136806,,221483,53287
tt26894667,,220532,66879
tt15358446,419024,132750,57400
tt14107656,,224773,
tt21332704,,227225,72941
tt0373562,,16684,12315
tt0417302,,121516,
tt1299365,134231,32023,1210
tt0068039,71916,9952,
tt0386179,,317108,
tt1095449,,115081,
tt0315684,,123413,48929
tt0167719,,123014,
tt0189327,,121496,
tt7130996,,308258,65739
tt0094426,78684,30561,58036
tt0316978,,119928,
tt0241113,,117589,80924
tt1441409,,117835,
tt1469154,122601,30825,38813
tt1105715,74849,30543,7497
tt0247871,,258452,
tt0401073,,71303,8016
tt4488690,,26062,52789
tt0095297,,302773,
tt0310546,263891,254256,
tt0214386,,116558,
tt3860868,291272,65821,7200
tt3876088,287721,66896,70404
tt4568372,294033,66373,2247
tt33395862,,66127,
tt4432948,309460,66085,10344
tt5687624,,98213,
tt0144732,276914,96301,
tt2249838,,118329,
tt7649872,,118203,
tt5806964,315108,98116,22118
tt0099962,266444,82361,
tt6374028,,82807,34581
tt8396890,348827,83548,36595
tt8907470,,82464,38360
tt9158900,348401,83379,40381
tt8991740,352783,82298,
tt8488494,347266,81660,36691
tt2519484,,121237,
tt9117054,360858,83050,39064
tt10426684,,92972,42945
tt9046782,361912,88775,38806
tt9307990,,95272,40465
tt10224596,,88676,
tt10613844,,89959,40651
tt11018390,,93877,67196
tt1037281,,81338,
tt10276578,,89666,
tt11377920,372807,95067,45113
tt11141268,,95758,
tt9811422,,118228,40994
tt13760386,,116377,52960
tt15472974,410381,122045,65375
tt22055986,,121135,
tt13887518,395846,118754,53575
tt12458172,,119362,53806
tt15084142,400756,123149,51588
tt14492910,401387,124337,54857
tt11847842,,120909,46238
tt10098248,,92371,43126
tt13063684,,110026,
tt16924664,,112268,
tt10324164,418505,95171,61404
tt0940635,,115864,
tt11259980,,111391,
tt14463608,,123531,64211
tt14302518,399454,121171,61267
tt29413172,,237490,
tt29442649,,222100,
tt21811438,433446,224909,
tt11312248,,232423,67647
tt27494783,435098,225888,70214
tt13671950,,116977,
tt9364484,,117177,
tt28512767,,232642,
tt29195231,,234729,71324
tt28334633,,231503,70845
tt29292474,,236086,72062
tt27543011,,232624,68195
tt29333646,,236006,71606
tt24178158,,219395,73349
tt26693681,,223212,74363
tt29768339,,254628,74835
tt34677309,,261121,
tt1723073,,308381,
tt31869878,450980,256400,78677
tt32631531,,256945,
tt20122542,,256756,78492
